Value,Name,VariableDescription,Date
61,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
59,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
62,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
59,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
55,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
54,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
60,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
68,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
70,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/17/21
"2,591",EEL R A FORT SEWARD CA,Discharge,1/17/21
"2,501",EEL R A FORT SEWARD CA,Discharge,1/17/21
"2,421",EEL R A FORT SEWARD CA,Discharge,1/17/21
"2,348",EEL R A FORT SEWARD CA,Discharge,1/17/21
"2,267",EEL R A FORT SEWARD CA,Discharge,1/17/21
"2,206",EEL R A FORT SEWARD CA,Discharge,1/17/21
"4,799",EEL R A SCOTIA CA,Discharge,1/17/21
"4,600",EEL R A SCOTIA CA,Discharge,1/17/21
"4,418",EEL R A SCOTIA CA,Discharge,1/17/21
"4,246",EEL R A SCOTIA CA,Discharge,1/17/21
"4,087",EEL R A SCOTIA CA,Discharge,1/17/21
"3,941",EEL R A SCOTIA CA,Discharge,1/17/21
122,HAT C NR HAT CREEK CA,Discharge,1/17/21
120,HAT C NR HAT CREEK CA,Discharge,1/17/21
122,HAT C NR HAT CREEK CA,Discharge,1/17/21
123,HAT C NR HAT CREEK CA,Discharge,1/17/21
122,HAT C NR HAT CREEK CA,Discharge,1/17/21
122,HAT C NR HAT CREEK CA,Discharge,1/17/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/17/21
947,MAD R NR ARCATA CA,Discharge,1/17/21
904,MAD R NR ARCATA CA,Discharge,1/17/21
865,MAD R NR ARCATA CA,Discharge,1/17/21
830,MAD R NR ARCATA CA,Discharge,1/17/21
792,MAD R NR ARCATA CA,Discharge,1/17/21
756,MAD R NR ARCATA CA,Discharge,1/17/21
439,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
422,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
406,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
392,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
380,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
366,MATTOLE R NR ETTERSBURG CA,Discharge,1/17/21
"1,706",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
"1,646",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
"1,578",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
"1,533",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
"1,495",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
"1,439",MATTOLE R NR PETROLIA CA,Discharge,1/17/21
170,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
172,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
173,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
172,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
171,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
171,N YUBA R BL GOODYEARS BAR CA,Discharge,1/17/21
89,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
88,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
87,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
88,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
85,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
81,NAVARRO R NR NAVARRO CA,Discharge,1/17/21
"2,634","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
"2,569","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
"2,523","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
"2,443","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
"2,349","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
"2,278","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/17/21
665,EEL R A SCOTIA CA,Discharge,1/17/21
105,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
108,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
109,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
108,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
109,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
109,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/17/21
"4,999","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
"4,850","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
"4,696","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
"4,551","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
"4,423","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
"4,299","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/17/21
79,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
76,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
72,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
69,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
66,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
63,NOYO R NR FORT BRAGG CA,Discharge,1/17/21
"1,169",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
996,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
995,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
994,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
"1,216",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
"1,356",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/17/21
127,PUTAH C NR WINTERS CA,Discharge,1/17/21
127,PUTAH C NR WINTERS CA,Discharge,1/17/21
117,PUTAH C NR WINTERS CA,Discharge,1/17/21
109,PUTAH C NR WINTERS CA,Discharge,1/17/21
109,PUTAH C NR WINTERS CA,Discharge,1/17/21
109,PUTAH C NR WINTERS CA,Discharge,1/17/21
"1,504",REDWOOD C A ORICK CA,Discharge,1/17/21
"1,456",REDWOOD C A ORICK CA,Discharge,1/17/21
"1,421",REDWOOD C A ORICK CA,Discharge,1/17/21
"1,391",REDWOOD C A ORICK CA,Discharge,1/17/21
"1,349",REDWOOD C A ORICK CA,Discharge,1/17/21
"1,315",REDWOOD C A ORICK CA,Discharge,1/17/21
363,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
355,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
347,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
339,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
335,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
332,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/17/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/17/21
"6,001",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
"5,755",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
"5,529",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
"5,339",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
"5,135",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
"4,973",SMITH R NR CRESCENT CITY CA,Discharge,1/17/21
413,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
411,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
411,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
411,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
411,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
410,TRINITY R A JUNCTION CITY CA,Discharge,1/17/21
316,TRINITY R A LEWISTON CA,Discharge,1/17/21
316,TRINITY R A LEWISTON CA,Discharge,1/17/21
316,TRINITY R A LEWISTON CA,Discharge,1/17/21
314,TRINITY R A LEWISTON CA,Discharge,1/17/21
314,TRINITY R A LEWISTON CA,Discharge,1/17/21
315,TRINITY R A LEWISTON CA,Discharge,1/17/21
"1,148",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
"1,128",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
"1,111",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
"1,099",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
"1,090",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
"1,076",TRINITY R NR BURNT RANCH CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
314,TRUCKEE R A FARAD CA,Discharge,1/17/21
"11,300","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
"10,950","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
"10,581","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
"10,275","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
"9,936","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
"9,618","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/17/21
504,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
483,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
463,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
446,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
430,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
415,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/17/21
61,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
60,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
60,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
61,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
60,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/16/21
"3,374",EEL R A FORT SEWARD CA,Discharge,1/16/21
"3,198",EEL R A FORT SEWARD CA,Discharge,1/16/21
"3,038",EEL R A FORT SEWARD CA,Discharge,1/16/21
"2,901",EEL R A FORT SEWARD CA,Discharge,1/16/21
"2,777",EEL R A FORT SEWARD CA,Discharge,1/16/21
"2,679",EEL R A FORT SEWARD CA,Discharge,1/16/21
"3,210",EEL R A FORT SEWARD CA,Discharge,1/16/21
"6,661",EEL R A SCOTIA CA,Discharge,1/16/21
"6,250",EEL R A SCOTIA CA,Discharge,1/16/21
"5,899",EEL R A SCOTIA CA,Discharge,1/16/21
"5,566",EEL R A SCOTIA CA,Discharge,1/16/21
"5,283",EEL R A SCOTIA CA,Discharge,1/16/21
"5,028",EEL R A SCOTIA CA,Discharge,1/16/21
122,HAT C NR HAT CREEK CA,Discharge,1/16/21
121,HAT C NR HAT CREEK CA,Discharge,1/16/21
123,HAT C NR HAT CREEK CA,Discharge,1/16/21
123,HAT C NR HAT CREEK CA,Discharge,1/16/21
122,HAT C NR HAT CREEK CA,Discharge,1/16/21
121,HAT C NR HAT CREEK CA,Discharge,1/16/21
"1,311",MAD R NR ARCATA CA,Discharge,1/16/21
"1,245",MAD R NR ARCATA CA,Discharge,1/16/21
"1,166",MAD R NR ARCATA CA,Discharge,1/16/21
"1,110",MAD R NR ARCATA CA,Discharge,1/16/21
"1,059",MAD R NR ARCATA CA,Discharge,1/16/21
"1,004",MAD R NR ARCATA CA,Discharge,1/16/21
586,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
557,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
531,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
508,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
484,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
461,MATTOLE R NR ETTERSBURG CA,Discharge,1/16/21
"2,175",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
"2,110",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
"1,992",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
"1,916",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
"1,836",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
"1,776",MATTOLE R NR PETROLIA CA,Discharge,1/16/21
167,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
168,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
168,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
168,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
166,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
167,N YUBA R BL GOODYEARS BAR CA,Discharge,1/16/21
97,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
97,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
97,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
98,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
96,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
92,NAVARRO R NR NAVARRO CA,Discharge,1/16/21
"3,451","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
"3,281","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
"3,146","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
"2,996","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
"2,851","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
"2,731","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/16/21
102,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
102,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
104,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
102,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
105,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
104,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/16/21
"6,134","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
"5,895","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
"5,671","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
"5,488","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
"5,304","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
"5,135","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/16/21
112,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
105,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
99,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
94,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
89,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
84,NOYO R NR FORT BRAGG CA,Discharge,1/16/21
"1,219",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
"1,173",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
"1,169",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
"1,164",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
"1,206",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
"1,201",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/16/21
73,PUTAH C NR WINTERS CA,Discharge,1/16/21
73,PUTAH C NR WINTERS CA,Discharge,1/16/21
93,PUTAH C NR WINTERS CA,Discharge,1/16/21
127,PUTAH C NR WINTERS CA,Discharge,1/16/21
127,PUTAH C NR WINTERS CA,Discharge,1/16/21
127,PUTAH C NR WINTERS CA,Discharge,1/16/21
"1,846",REDWOOD C A ORICK CA,Discharge,1/16/21
"1,779",REDWOOD C A ORICK CA,Discharge,1/16/21
"1,710",REDWOOD C A ORICK CA,Discharge,1/16/21
"1,661",REDWOOD C A ORICK CA,Discharge,1/16/21
"1,607",REDWOOD C A ORICK CA,Discharge,1/16/21
"1,551",REDWOOD C A ORICK CA,Discharge,1/16/21
408,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
400,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
390,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
382,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
375,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
369,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
16,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
25,SAN LORENZO R A BIG TREES CA,Discharge,1/16/21
18,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
18,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
18,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
17,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/16/21
"7,988",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
"7,558",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
"7,176",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
"6,851",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
"6,545",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
"6,258",SMITH R NR CRESCENT CITY CA,Discharge,1/16/21
423,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
420,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
420,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
421,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
419,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
417,TRINITY R A JUNCTION CITY CA,Discharge,1/16/21
316,TRINITY R A LEWISTON CA,Discharge,1/16/21
316,TRINITY R A LEWISTON CA,Discharge,1/16/21
314,TRINITY R A LEWISTON CA,Discharge,1/16/21
312,TRINITY R A LEWISTON CA,Discharge,1/16/21
314,TRINITY R A LEWISTON CA,Discharge,1/16/21
316,TRINITY R A LEWISTON CA,Discharge,1/16/21
"1,297",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
"1,284",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
"1,261",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
"1,229",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
"1,202",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
"1,171",TRINITY R NR BURNT RANCH CA,Discharge,1/16/21
314,TRUCKEE R A FARAD CA,Discharge,1/16/21
314,TRUCKEE R A FARAD CA,Discharge,1/16/21
314,TRUCKEE R A FARAD CA,Discharge,1/16/21
313,TRUCKEE R A FARAD CA,Discharge,1/16/21
314,TRUCKEE R A FARAD CA,Discharge,1/16/21
314,TRUCKEE R A FARAD CA,Discharge,1/16/21
"14,344","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
"13,731","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
"13,188","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
"12,638","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
"12,138","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
"11,719","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/16/21
660,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
627,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
598,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
576,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
550,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
528,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/16/21
66,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
61,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
60,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
58,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
59,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
57,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
54,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
56,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
63,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
65,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
69,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
64,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
62,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Discharge,1/14/21
"9,357",EEL R A FORT SEWARD CA,Discharge,1/14/21
"9,056",EEL R A FORT SEWARD CA,Discharge,1/14/21
"8,103",EEL R A FORT SEWARD CA,Discharge,1/14/21
"7,118",EEL R A FORT SEWARD CA,Discharge,1/14/21
"6,303",EEL R A FORT SEWARD CA,Discharge,1/14/21
"5,648",EEL R A FORT SEWARD CA,Discharge,1/14/21
"19,475",EEL R A SCOTIA CA,Discharge,1/14/21
"19,688",EEL R A SCOTIA CA,Discharge,1/14/21
"18,513",EEL R A SCOTIA CA,Discharge,1/14/21
"16,788",EEL R A SCOTIA CA,Discharge,1/14/21
"14,881",EEL R A SCOTIA CA,Discharge,1/14/21
"13,094",EEL R A SCOTIA CA,Discharge,1/14/21
125,HAT C NR HAT CREEK CA,Discharge,1/14/21
124,HAT C NR HAT CREEK CA,Discharge,1/14/21
123,HAT C NR HAT CREEK CA,Discharge,1/14/21
124,HAT C NR HAT CREEK CA,Discharge,1/14/21
123,HAT C NR HAT CREEK CA,Discharge,1/14/21
123,HAT C NR HAT CREEK CA,Discharge,1/14/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/14/21
"3,969",MAD R NR ARCATA CA,Discharge,1/14/21
"3,523",MAD R NR ARCATA CA,Discharge,1/14/21
"3,081",MAD R NR ARCATA CA,Discharge,1/14/21
"2,740",MAD R NR ARCATA CA,Discharge,1/14/21
"2,458",MAD R NR ARCATA CA,Discharge,1/14/21
"2,214",MAD R NR ARCATA CA,Discharge,1/14/21
"1,737",MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
"1,485",MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
"1,297",MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
"1,146",MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
"1,037",MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
940,MATTOLE R NR ETTERSBURG CA,Discharge,1/14/21
"5,083",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
"4,438",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
"4,071",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
"3,778",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
"3,526",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
"3,267",MATTOLE R NR PETROLIA CA,Discharge,1/14/21
176,N YUBA R BL GOODYEARS BAR CA,Discharge,1/14/21
182,N YUBA R BL GOODYEARS BAR CA,Discharge,1/14/21
