,Station,name,startTime,endTime,temperature,windDirection,WindMph,LightRain,Rain,HeavyRain,StationName,Date_Name
947,SAN LORENZO R A SANTA CRUZ CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,39,NW,13,1,0,0,San Lorenzo River,2022-03-20_San Lorenzo River
948,SAN LORENZO R A SANTA CRUZ CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,60,NW,14,0,0,0,San Lorenzo River,2022-03-20_San Lorenzo River
949,SAN LORENZO R A SANTA CRUZ CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,39,NW,14,0,0,0,San Lorenzo River,2022-03-21_San Lorenzo River
950,SAN LORENZO R A SANTA CRUZ CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,66,NNW,10,0,0,0,San Lorenzo River,2022-03-21_San Lorenzo River
951,SAN LORENZO R A SANTA CRUZ CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,43,N,10,0,0,0,San Lorenzo River,2022-03-22_San Lorenzo River
952,SMITH R NR CRESCENT CITY CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,55,WSW,3,0,1,0,Smith River CC,2022-03-15_Smith River CC
953,SMITH R NR CRESCENT CITY CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,NE,5,0,0,0,Smith River CC,2022-03-16_Smith River CC
954,SMITH R NR CRESCENT CITY CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,59,N,7,0,0,0,Smith River CC,2022-03-16_Smith River CC
955,SMITH R NR CRESCENT CITY CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,SSE,5,0,0,0,Smith River CC,2022-03-17_Smith River CC
956,SMITH R NR CRESCENT CITY CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,58,WNW,1,1,0,0,Smith River CC,2022-03-17_Smith River CC
957,SMITH R NR CRESCENT CITY CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,39,WNW,1,0,0,0,Smith River CC,2022-03-18_Smith River CC
958,SMITH R NR CRESCENT CITY CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,59,S,5,1,0,0,Smith River CC,2022-03-18_Smith River CC
959,SMITH R NR CRESCENT CITY CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,40,SSW,6,0,0,0,Smith River CC,2022-03-19_Smith River CC
960,SMITH R NR CRESCENT CITY CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,53,WNW,7,0,0,0,Smith River CC,2022-03-19_Smith River CC
961,SMITH R NR CRESCENT CITY CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,33,NNE,5,1,0,0,Smith River CC,2022-03-20_Smith River CC
962,SMITH R NR CRESCENT CITY CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,N,5,1,0,0,Smith River CC,2022-03-20_Smith River CC
963,SMITH R NR CRESCENT CITY CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,35,NE,5,1,0,0,Smith River CC,2022-03-21_Smith River CC
964,SMITH R NR CRESCENT CITY CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,59,SW,3,1,0,0,Smith River CC,2022-03-21_Smith River CC
965,SMITH R NR CRESCENT CITY CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,41,NNE,3,1,0,0,Smith River CC,2022-03-22_Smith River CC
966,SMITH R NR FORT DICK CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,54,W,5,0,0,0,,
967,SMITH R NR FORT DICK CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,36,NE,5,0,0,0,,
968,SMITH R NR FORT DICK CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,57,NE,8,0,0,0,,
969,SMITH R NR FORT DICK CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,40,ESE,6,0,0,0,,
970,SMITH R NR FORT DICK CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,57,WNW,1,1,0,0,,
971,SMITH R NR FORT DICK CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,40,WNW,1,0,0,0,,
972,SMITH R NR FORT DICK CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,58,S,6,0,0,0,,
973,SMITH R NR FORT DICK CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,41,SSW,7,0,0,0,,
974,SMITH R NR FORT DICK CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,52,WNW,7,0,0,0,,
975,SMITH R NR FORT DICK CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,34,NNE,6,1,0,0,,
976,SMITH R NR FORT DICK CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,N,5,1,0,0,,
977,SMITH R NR FORT DICK CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,37,NE,5,1,0,0,,
978,SMITH R NR FORT DICK CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,57,SW,3,1,0,0,,
979,SMITH R NR FORT DICK CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,42,NNE,3,1,0,0,,
980,TRINITY R A JUNCTION CITY CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,60,W,12,0,0,0,Trinity River Junction City,2022-03-15_Trinity River Junction City
981,TRINITY R A JUNCTION CITY CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,36,WNW,13,0,0,0,Trinity River Junction City,2022-03-16_Trinity River Junction City
982,TRINITY R A JUNCTION CITY CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,67,NW,7,0,0,0,Trinity River Junction City,2022-03-16_Trinity River Junction City
983,TRINITY R A JUNCTION CITY CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,43,NNW,6,0,0,0,Trinity River Junction City,2022-03-17_Trinity River Junction City
984,TRINITY R A JUNCTION CITY CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,65,W,6,0,0,0,Trinity River Junction City,2022-03-17_Trinity River Junction City
985,TRINITY R A JUNCTION CITY CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,40,SW,6,0,0,0,Trinity River Junction City,2022-03-18_Trinity River Junction City
986,TRINITY R A JUNCTION CITY CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,68,SSW,7,1,0,0,Trinity River Junction City,2022-03-18_Trinity River Junction City
987,TRINITY R A JUNCTION CITY CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,42,SW,7,0,0,0,Trinity River Junction City,2022-03-19_Trinity River Junction City
988,TRINITY R A JUNCTION CITY CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,54,W,10,0,0,0,Trinity River Junction City,2022-03-19_Trinity River Junction City
989,TRINITY R A JUNCTION CITY CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,32,WNW,10,1,0,0,Trinity River Junction City,2022-03-20_Trinity River Junction City
990,TRINITY R A JUNCTION CITY CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,56,WNW,9,0,0,0,Trinity River Junction City,2022-03-20_Trinity River Junction City
991,TRINITY R A JUNCTION CITY CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,35,WNW,9,0,0,0,Trinity River Junction City,2022-03-21_Trinity River Junction City
992,TRINITY R A JUNCTION CITY CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,65,WNW,7,0,0,0,Trinity River Junction City,2022-03-21_Trinity River Junction City
993,TRINITY R A JUNCTION CITY CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,43,WNW,7,0,0,0,Trinity River Junction City,2022-03-22_Trinity River Junction City
994,TRINITY R A LEWISTON CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,57,WSW,10,0,0,0,Trinity River Lewiston,2022-03-15_Trinity River Lewiston
995,TRINITY R A LEWISTON CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,32,SSW,8,0,0,0,Trinity River Lewiston,2022-03-16_Trinity River Lewiston
996,TRINITY R A LEWISTON CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,64,WSW,3,0,0,0,Trinity River Lewiston,2022-03-16_Trinity River Lewiston
997,TRINITY R A LEWISTON CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,SSW,5,0,0,0,Trinity River Lewiston,2022-03-17_Trinity River Lewiston
998,TRINITY R A LEWISTON CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,63,W,5,0,0,0,Trinity River Lewiston,2022-03-17_Trinity River Lewiston
999,TRINITY R A LEWISTON CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,37,W,5,0,0,0,Trinity River Lewiston,2022-03-18_Trinity River Lewiston
1000,TRINITY R A LEWISTON CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,64,SW,6,1,0,0,Trinity River Lewiston,2022-03-18_Trinity River Lewiston
1001,TRINITY R A LEWISTON CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,38,SW,6,0,0,0,Trinity River Lewiston,2022-03-19_Trinity River Lewiston
1002,TRINITY R A LEWISTON CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,W,8,0,0,0,Trinity River Lewiston,2022-03-19_Trinity River Lewiston
1003,TRINITY R A LEWISTON CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,28,WNW,8,1,0,0,Trinity River Lewiston,2022-03-20_Trinity River Lewiston
1004,TRINITY R A LEWISTON CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,WNW,7,0,0,0,Trinity River Lewiston,2022-03-20_Trinity River Lewiston
1005,TRINITY R A LEWISTON CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,32,WNW,7,0,0,0,Trinity River Lewiston,2022-03-21_Trinity River Lewiston
1006,TRINITY R A LEWISTON CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,64,WNW,7,0,0,0,Trinity River Lewiston,2022-03-21_Trinity River Lewiston
1007,TRINITY R A LEWISTON CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,39,WNW,7,0,0,0,Trinity River Lewiston,2022-03-22_Trinity River Lewiston
1008,TRUCKEE R A FARAD CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,52,SW,15,0,0,0,Truckee River Farad,2022-03-15_Truckee River Farad
1009,TRUCKEE R A FARAD CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,25,SW,10,0,0,0,Truckee River Farad,2022-03-16_Truckee River Farad
1010,TRUCKEE R A FARAD CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,54,NW,5,0,0,0,Truckee River Farad,2022-03-16_Truckee River Farad
1011,TRUCKEE R A FARAD CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,27,E,5,0,0,0,Truckee River Farad,2022-03-17_Truckee River Farad
1012,TRUCKEE R A FARAD CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,55,S,10,0,0,0,Truckee River Farad,2022-03-17_Truckee River Farad
1013,TRUCKEE R A FARAD CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,26,SW,10,0,0,0,Truckee River Farad,2022-03-18_Truckee River Farad
1014,TRUCKEE R A FARAD CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,SW,15,0,0,0,Truckee River Farad,2022-03-18_Truckee River Farad
1015,TRUCKEE R A FARAD CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,31,SW,15,0,0,0,Truckee River Farad,2022-03-19_Truckee River Farad
1016,TRUCKEE R A FARAD CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,SW,20,0,0,0,Truckee River Farad,2022-03-19_Truckee River Farad
1017,TRUCKEE R A FARAD CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,20,W,20,0,0,0,Truckee River Farad,2022-03-20_Truckee River Farad
1018,TRUCKEE R A FARAD CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,42,NW,15,0,0,0,Truckee River Farad,2022-03-20_Truckee River Farad
1019,TRUCKEE R A FARAD CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,20,N,15,0,0,0,Truckee River Farad,2022-03-21_Truckee River Farad
1020,TRUCKEE R A FARAD CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,53,NE,10,0,0,0,Truckee River Farad,2022-03-21_Truckee River Farad
1021,TRUCKEE R A FARAD CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,28,NW,10,0,0,0,Truckee River Farad,2022-03-22_Truckee River Farad
1022,"UMPQUA RIVER NEAR ELKTON, OR",This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,51,WSW,9,0,1,0,Umpqua River Elkton,2022-03-15_Umpqua River Elkton
1023,"UMPQUA RIVER NEAR ELKTON, OR",Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,39,SSW,8,1,1,0,Umpqua River Elkton,2022-03-16_Umpqua River Elkton
1024,"UMPQUA RIVER NEAR ELKTON, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,55,SW,3,0,0,0,Umpqua River Elkton,2022-03-16_Umpqua River Elkton
1025,"UMPQUA RIVER NEAR ELKTON, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,NE,3,1,0,0,Umpqua River Elkton,2022-03-17_Umpqua River Elkton
1026,"UMPQUA RIVER NEAR ELKTON, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,54,SSW,3,1,0,0,Umpqua River Elkton,2022-03-17_Umpqua River Elkton
1027,"UMPQUA RIVER NEAR ELKTON, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,SSW,3,1,0,0,Umpqua River Elkton,2022-03-18_Umpqua River Elkton
1028,"UMPQUA RIVER NEAR ELKTON, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,57,SSW,8,1,0,0,Umpqua River Elkton,2022-03-18_Umpqua River Elkton
1029,"UMPQUA RIVER NEAR ELKTON, OR",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,42,SSW,8,0,0,0,Umpqua River Elkton,2022-03-19_Umpqua River Elkton
1030,"UMPQUA RIVER NEAR ELKTON, OR",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,48,WSW,6,1,0,0,Umpqua River Elkton,2022-03-19_Umpqua River Elkton
1031,"UMPQUA RIVER NEAR ELKTON, OR",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,36,SW,6,1,0,0,Umpqua River Elkton,2022-03-20_Umpqua River Elkton
1032,"UMPQUA RIVER NEAR ELKTON, OR",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,48,SW,6,1,0,0,Umpqua River Elkton,2022-03-20_Umpqua River Elkton
1033,"UMPQUA RIVER NEAR ELKTON, OR",Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,SSW,6,1,0,0,Umpqua River Elkton,2022-03-21_Umpqua River Elkton
1034,"UMPQUA RIVER NEAR ELKTON, OR",Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,52,S,6,1,0,0,Umpqua River Elkton,2022-03-21_Umpqua River Elkton
1035,"UMPQUA RIVER NEAR ELKTON, OR",Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,44,S,6,1,0,0,Umpqua River Elkton,2022-03-22_Umpqua River Elkton
1036,VAN DUZEN R NR BRIDGEVILLE CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,58,WNW,9,0,1,0,Van Duzen River Bridgeville,2022-03-15_Van Duzen River Bridgeville
1037,VAN DUZEN R NR BRIDGEVILLE CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,W,7,0,0,0,Van Duzen River Bridgeville,2022-03-16_Van Duzen River Bridgeville
1038,VAN DUZEN R NR BRIDGEVILLE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,59,W,9,0,0,0,Van Duzen River Bridgeville,2022-03-16_Van Duzen River Bridgeville
1039,VAN DUZEN R NR BRIDGEVILLE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,39,WSW,9,1,0,0,Van Duzen River Bridgeville,2022-03-17_Van Duzen River Bridgeville
1040,VAN DUZEN R NR BRIDGEVILLE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,61,NW,3,1,0,0,Van Duzen River Bridgeville,2022-03-17_Van Duzen River Bridgeville
1041,VAN DUZEN R NR BRIDGEVILLE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,39,NNE,3,0,0,0,Van Duzen River Bridgeville,2022-03-18_Van Duzen River Bridgeville
1042,VAN DUZEN R NR BRIDGEVILLE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,63,S,6,1,0,0,Van Duzen River Bridgeville,2022-03-18_Van Duzen River Bridgeville
1043,VAN DUZEN R NR BRIDGEVILLE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,41,SSW,6,0,0,0,Van Duzen River Bridgeville,2022-03-19_Van Duzen River Bridgeville
1044,VAN DUZEN R NR BRIDGEVILLE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,53,W,9,0,0,0,Van Duzen River Bridgeville,2022-03-19_Van Duzen River Bridgeville
1045,VAN DUZEN R NR BRIDGEVILLE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,33,NNW,9,1,0,0,Van Duzen River Bridgeville,2022-03-20_Van Duzen River Bridgeville
1046,VAN DUZEN R NR BRIDGEVILLE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,NNW,10,1,0,0,Van Duzen River Bridgeville,2022-03-20_Van Duzen River Bridgeville
1047,VAN DUZEN R NR BRIDGEVILLE CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,35,N,8,1,0,0,Van Duzen River Bridgeville,2022-03-21_Van Duzen River Bridgeville
1048,VAN DUZEN R NR BRIDGEVILLE CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,60,NNW,7,1,0,0,Van Duzen River Bridgeville,2022-03-21_Van Duzen River Bridgeville
1049,VAN DUZEN R NR BRIDGEVILLE CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,40,N,7,0,0,0,Van Duzen River Bridgeville,2022-03-22_Van Duzen River Bridgeville
1050,YUBA R NR MARYSVILLE CA,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,67,SSE,14,0,0,0,Yuba River Marysville,2022-03-15_Yuba River Marysville
1051,YUBA R NR MARYSVILLE CA,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,42,NNE,8,0,0,0,Yuba River Marysville,2022-03-16_Yuba River Marysville
1052,YUBA R NR MARYSVILLE CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,71,NW,12,0,0,0,Yuba River Marysville,2022-03-16_Yuba River Marysville
1053,YUBA R NR MARYSVILLE CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,44,NNE,10,0,0,0,Yuba River Marysville,2022-03-17_Yuba River Marysville
1054,YUBA R NR MARYSVILLE CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,70,SE,10,0,0,0,Yuba River Marysville,2022-03-17_Yuba River Marysville
1055,YUBA R NR MARYSVILLE CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,ESE,10,0,0,0,Yuba River Marysville,2022-03-18_Yuba River Marysville
1056,YUBA R NR MARYSVILLE CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,71,S,12,0,0,0,Yuba River Marysville,2022-03-18_Yuba River Marysville
1057,YUBA R NR MARYSVILLE CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,46,SSE,12,1,0,0,Yuba River Marysville,2022-03-19_Yuba River Marysville
1058,YUBA R NR MARYSVILLE CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,60,SSE,15,1,0,0,Yuba River Marysville,2022-03-19_Yuba River Marysville
1059,YUBA R NR MARYSVILLE CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,ENE,15,1,0,0,Yuba River Marysville,2022-03-20_Yuba River Marysville
1060,YUBA R NR MARYSVILLE CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,64,NNW,20,0,0,0,Yuba River Marysville,2022-03-20_Yuba River Marysville
1061,YUBA R NR MARYSVILLE CA,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,38,NNW,18,0,0,0,Yuba River Marysville,2022-03-21_Yuba River Marysville
1062,YUBA R NR MARYSVILLE CA,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,72,NNW,15,0,0,0,Yuba River Marysville,2022-03-21_Yuba River Marysville
1063,YUBA R NR MARYSVILLE CA,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,45,N,15,0,0,0,Yuba River Marysville,2022-03-22_Yuba River Marysville
0,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,53,SW,10,1,0,0,East Fork Carson,2022-03-15_East Fork Carson
1,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,24,SW,10,0,0,0,East Fork Carson,2022-03-16_East Fork Carson
2,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,55,NW,10,0,0,0,East Fork Carson,2022-03-16_East Fork Carson
3,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,27,E,10,0,0,0,East Fork Carson,2022-03-17_East Fork Carson
4,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,55,SW,10,0,0,0,East Fork Carson,2022-03-17_East Fork Carson
5,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,26,SW,10,0,0,0,East Fork Carson,2022-03-18_East Fork Carson
6,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,SW,15,0,0,0,East Fork Carson,2022-03-18_East Fork Carson
7,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,31,SW,15,0,0,0,East Fork Carson,2022-03-19_East Fork Carson
8,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,SW,20,0,0,0,East Fork Carson,2022-03-19_East Fork Carson
9,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,21,W,20,0,0,0,East Fork Carson,2022-03-20_East Fork Carson
10,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,44,NW,15,0,0,0,East Fork Carson,2022-03-20_East Fork Carson
11,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Sunday Night,2022-03-21 01:00:00+00:00,2022-03-21 13:00:00+00:00,20,NE,15,0,0,0,East Fork Carson,2022-03-21_East Fork Carson
12,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Monday,2022-03-21 13:00:00+00:00,2022-03-22 01:00:00+00:00,53,NE,10,0,0,0,East Fork Carson,2022-03-21_East Fork Carson
13,E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE,Monday Night,2022-03-22 01:00:00+00:00,2022-03-22 13:00:00+00:00,28,SE,10,0,0,0,East Fork Carson,2022-03-22_East Fork Carson
14,"E WALKER RV NR BRIDGEPORT, CA",This Afternoon,2022-03-15 19:00:00+00:00,2022-03-16 01:00:00+00:00,51,W,15,1,0,0,East Walker,2022-03-15_East Walker
15,"E WALKER RV NR BRIDGEPORT, CA",Tonight,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,20,W,10,0,0,0,East Walker,2022-03-16_East Walker
16,"E WALKER RV NR BRIDGEPORT, CA",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,51,NW,15,0,0,0,East Walker,2022-03-16_East Walker
17,"E WALKER RV NR BRIDGEPORT, CA",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,22,W,15,0,0,0,East Walker,2022-03-17_East Walker
18,"E WALKER RV NR BRIDGEPORT, CA",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,52,SW,10,0,0,0,East Walker,2022-03-17_East Walker
19,"E WALKER RV NR BRIDGEPORT, CA",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,23,SW,10,0,0,0,East Walker,2022-03-18_East Walker
20,"E WALKER RV NR BRIDGEPORT, CA",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,58,SW,15,0,0,0,East Walker,2022-03-18_East Walker
